,Unnamed: 0,Game Code,Full Hyperlink,Home,Away,Home Short,Away Short,Home Tipper,Away Tipper,First Scorer,Tip Winning Team,Tip Losing Team,Possession Gaining Player,Possession Gaining Player Link,First Scoring Team,Scored Upon Team,Tip Winner,Tip Winner Link,Tip Loser,Tip Loser Link,Tip Winner Scores
996,997,200603220IND,https://www.basketball-reference.com/boxscores/pbp/200603220IND.html,Indiana Pacers,Chicago Bulls,IND,CHI,D. Harrison,T. Chandler,L. Deng,CHI,IND,M. Allen,/players/a/allenma01.html,CHI,IND,T. Chandler,/players/c/chandty01.html,D. Harrison,/players/h/harrida01.html,1.0
997,998,200603220ORL,https://www.basketball-reference.com/boxscores/pbp/200603220ORL.html,Orlando Magic,New York Knicks,ORL,NYK,D. Miličić,E. Curry,H. Türkoğlu,ORL,NYK,J. Nelson,/players/n/nelsoja01.html,ORL,NYK,D. Miličić,/players/m/milicda01.html,E. Curry,/players/c/curryed01.html,1.0
998,999,200603220PHI,https://www.basketball-reference.com/boxscores/pbp/200603220PHI.html,Philadelphia 76ers,Atlanta Hawks,PHI,ATL,S. Hunter,J. Smith,K. Ollie,PHI,ATL,A. Iverson,/players/i/iversal01.html,PHI,ATL,S. Hunter,/players/h/huntest01.html,J. Smith,/players/s/smithjo03.html,1.0
999,1000,200603220BOS,https://www.basketball-reference.com/boxscores/pbp/200603220BOS.html,Boston Celtics,Toronto Raptors,BOS,TOR,R. LaFrentz,C. Bosh,C. Villanueva,TOR,BOS,M. James,/players/j/jamesmi01.html,TOR,BOS,C. Bosh,/players/b/boshch01.html,R. LaFrentz,/players/l/lafrera01.html,1.0
1000,1001,200603220DET,https://www.basketball-reference.com/boxscores/pbp/200603220DET.html,Detroit Pistons,Miami Heat,DET,MIA,B. Wallace,S. O'Neal,S. O'Neal,MIA,DET,J. Williams,/players/w/willija02.html,MIA,DET,S. O'Neal,/players/o/onealsh01.html,B. Wallace,/players/w/wallabe01.html,1.0
1001,1002,200603220SEA,https://www.basketball-reference.com/boxscores/pbp/200603220SEA.html,Seattle SuperSonics,Milwaukee Bucks,SEA,MIL,J. Petro,J. Magloire,M. Redd,MIL,SEA,B. Simmons,/players/s/simmobo01.html,MIL,SEA,J. Magloire,/players/m/magloja01.html,J. Petro,/players/p/petrojo01.html,1.0
1002,1003,200603220DEN,https://www.basketball-reference.com/boxscores/pbp/200603220DEN.html,Denver Nuggets,San Antonio Spurs,DEN,SAS,M. Camby,N. Mohammed,R. Patterson,DEN,SAS,K. Martin,/players/m/martike01.html,DEN,SAS,M. Camby,/players/c/cambyma01.html,N. Mohammed,/players/m/mohamna01.html,1.0
1003,1004,200603220LAL,https://www.basketball-reference.com/boxscores/pbp/200603220LAL.html,Los Angeles Lakers,Sacramento Kings,LAL,SAC,K. Brown,B. Miller,S. Parker,LAL,SAC,K. Bryant,/players/b/bryanko01.html,LAL,SAC,K. Brown,/players/b/brownkw01.html,B. Miller,/players/m/millebr01.html,1.0
1004,1005,200603230NJN,https://www.basketball-reference.com/boxscores/pbp/200603230NJN.html,New Jersey Nets,Minnesota Timberwolves,NJN,MIN,J. Collins,K. Garnett,R. Jefferson,MIN,NJN,M. Blount,/players/b/blounma01.html,NJN,MIN,K. Garnett,/players/g/garneke01.html,J. Collins,/players/c/collija04.html,0.0
1005,1006,200603230MEM,https://www.basketball-reference.com/boxscores/pbp/200603230MEM.html,Memphis Grizzlies,Los Angeles Clippers,MEM,LAC,P. Gasol,C. Kaman,L. Wright,MEM,LAC,L. Wright,/players/w/wrighlo02.html,MEM,LAC,P. Gasol,/players/g/gasolpa01.html,C. Kaman,/players/k/kamanch01.html,1.0
1006,1007,200603230NOK,https://www.basketball-reference.com/boxscores/pbp/200603230NOK.html,New Orleans/Oklahoma City Hornets,Houston Rockets,NOK,HOU,P. Brown,Y. Ming,K. Snyder,NOK,HOU,C. Paul,/players/p/paulch01.html,NOK,HOU,P. Brown,/players/b/brownpj01.html,Y. Ming,/players/m/mingya01.html,1.0
1007,1008,200603230DAL,https://www.basketball-reference.com/boxscores/pbp/200603230DAL.html,Dallas Mavericks,Golden State Warriors,DAL,GSW,D. Diop,A. Foyle,D. Nowitzki,DAL,GSW,J. Terry,/players/t/terryja01.html,DAL,GSW,D. Diop,/players/d/diopde01.html,A. Foyle,/players/f/foylead01.html,1.0
1008,1009,200603230PHO,https://www.basketball-reference.com/boxscores/pbp/200603230PHO.html,Phoenix Suns,Portland Trail Blazers,PHO,POR,A. Stoudemire,J. Przybilla,S. Telfair,PHO,POR,S. Nash,/players/n/nashst01.html,POR,PHO,A. Stoudemire,/players/s/stoudam01.html,J. Przybilla,/players/p/przybjo01.html,0.0
1009,1010,200603230UTA,https://www.basketball-reference.com/boxscores/pbp/200603230UTA.html,Utah Jazz,Washington Wizards,UTA,WAS,M. Okur,J. Jeffries,C. Boozer,UTA,WAS,D. Williams,/players/w/willide01.html,UTA,WAS,M. Okur,/players/o/okurme01.html,J. Jeffries,/players/j/jeffrja01.html,1.0
1010,1011,200603240IND,https://www.basketball-reference.com/boxscores/pbp/200603240IND.html,Indiana Pacers,Detroit Pistons,IND,DET,D. Harrison,B. Wallace,P. Stojaković,DET,IND,C. Billups,/players/b/billuch01.html,IND,DET,B. Wallace,/players/w/wallabe01.html,D. Harrison,/players/h/harrida01.html,0.0
1011,1012,200603240PHI,https://www.basketball-reference.com/boxscores/pbp/200603240PHI.html,Philadelphia 76ers,Orlando Magic,PHI,ORL,S. Hunter,D. Howard,A. Iguodala,ORL,PHI,J. Nelson,/players/n/nelsoja01.html,PHI,ORL,D. Howard,/players/h/howardw01.html,S. Hunter,/players/h/huntest01.html,0.0
1012,1013,200603240TOR,https://www.basketball-reference.com/boxscores/pbp/200603240TOR.html,Toronto Raptors,Minnesota Timberwolves,TOR,MIN,C. Bosh,K. Garnett,M. Peterson,TOR,MIN,M. James,/players/j/jamesmi01.html,TOR,MIN,C. Bosh,/players/b/boshch01.html,K. Garnett,/players/g/garneke01.html,1.0
1013,1014,200603240CLE,https://www.basketball-reference.com/boxscores/pbp/200603240CLE.html,Cleveland Cavaliers,Boston Celtics,CLE,BOS,Z. Ilgauskas,R. LaFrentz,P. Pierce,CLE,BOS,D. Gooden,/players/g/goodedr01.html,BOS,CLE,Z. Ilgauskas,/players/i/ilgauzy01.html,R. LaFrentz,/players/l/lafrera01.html,0.0
1014,1015,200603240MIA,https://www.basketball-reference.com/boxscores/pbp/200603240MIA.html,Miami Heat,Charlotte Bobcats,MIA,CHA,S. O'Neal,P. Brezec,U. Haslem,MIA,CHA,J. Posey,/players/p/poseyja01.html,MIA,CHA,S. O'Neal,/players/o/onealsh01.html,P. Brezec,/players/b/brezepr01.html,1.0
1015,1016,200603240NYK,https://www.basketball-reference.com/boxscores/pbp/200603240NYK.html,New York Knicks,Memphis Grizzlies,NYK,MEM,E. Curry,P. Gasol,E. Curry,NYK,MEM,S. Marbury,/players/m/marbust01.html,NYK,MEM,E. Curry,/players/c/curryed01.html,P. Gasol,/players/g/gasolpa01.html,1.0
1016,1017,200603240CHI,https://www.basketball-reference.com/boxscores/pbp/200603240CHI.html,Chicago Bulls,New Orleans/Oklahoma City Hornets,CHI,NOK,M. Sweetney,P. Brown,C. Paul,NOK,CHI,D. West,/players/w/westda01.html,NOK,CHI,P. Brown,/players/b/brownpj01.html,M. Sweetney,/players/s/sweetmi01.html,1.0
1017,1018,200603240DEN,https://www.basketball-reference.com/boxscores/pbp/200603240DEN.html,Denver Nuggets,Seattle SuperSonics,DEN,SEA,M. Camby,J. Petro,F. Elson,DEN,SEA,F. Elson,/players/e/elsonfr01.html,DEN,SEA,M. Camby,/players/c/cambyma01.html,J. Petro,/players/p/petrojo01.html,1.0
1018,1019,200603240POR,https://www.basketball-reference.com/boxscores/pbp/200603240POR.html,Portland Trail Blazers,San Antonio Spurs,POR,SAS,J. Przybilla,N. Mohammed,M. Ginóbili,SAS,POR,B. Bowen,/players/b/bowenbr01.html,SAS,POR,N. Mohammed,/players/m/mohamna01.html,J. Przybilla,/players/p/przybjo01.html,1.0
1019,1020,200603240LAL,https://www.basketball-reference.com/boxscores/pbp/200603240LAL.html,Los Angeles Lakers,Milwaukee Bucks,LAL,MIL,K. Brown,J. Magloire,J. Magloire,LAL,MIL,S. Parker,/players/p/parkesm01.html,MIL,LAL,K. Brown,/players/b/brownkw01.html,J. Magloire,/players/m/magloja01.html,0.0
1020,1021,200603250LAC,https://www.basketball-reference.com/boxscores/pbp/200603250LAC.html,Los Angeles Clippers,Washington Wizards,LAC,WAS,C. Kaman,J. Jeffries,A. Jamison,LAC,WAS,E. Brand,/players/b/brandel01.html,WAS,LAC,C. Kaman,/players/k/kamanch01.html,J. Jeffries,/players/j/jeffrja01.html,0.0
1021,1022,200603250ATL,https://www.basketball-reference.com/boxscores/pbp/200603250ATL.html,Atlanta Hawks,Dallas Mavericks,ATL,DAL,J. Smith,D. Diop,Z. Pachulia,ATL,DAL,Z. Pachulia,/players/p/pachuza01.html,ATL,DAL,J. Smith,/players/s/smithjo03.html,D. Diop,/players/d/diopde01.html,1.0
1022,1023,200603250PHO,https://www.basketball-reference.com/boxscores/pbp/200603250PHO.html,Phoenix Suns,Denver Nuggets,PHO,DEN,A. Stoudemire,M. Camby,R. Patterson,PHO,DEN,S. Nash,/players/n/nashst01.html,DEN,PHO,A. Stoudemire,/players/s/stoudam01.html,M. Camby,/players/c/cambyma01.html,0.0
1023,1024,200603250UTA,https://www.basketball-reference.com/boxscores/pbp/200603250UTA.html,Utah Jazz,Sacramento Kings,UTA,SAC,M. Okur,B. Miller,B. Miller,SAC,UTA,K. Thomas,/players/t/thomake01.html,SAC,UTA,B. Miller,/players/m/millebr01.html,M. Okur,/players/o/okurme01.html,1.0
1024,1025,200603260IND,https://www.basketball-reference.com/boxscores/pbp/200603260IND.html,Indiana Pacers,Philadelphia 76ers,IND,PHI,J. O'Neal,S. Hunter,P. Stojaković,PHI,IND,A. Iverson,/players/i/iversal01.html,IND,PHI,S. Hunter,/players/h/huntest01.html,J. O'Neal,/players/o/onealje01.html,0.0
1025,1026,200603260MIL,https://www.basketball-reference.com/boxscores/pbp/200603260MIL.html,Milwaukee Bucks,Toronto Raptors,MIL,TOR,J. Magloire,C. Bosh,M. Redd,MIL,TOR,C. Bell,/players/b/bellch01.html,MIL,TOR,J. Magloire,/players/m/magloja01.html,C. Bosh,/players/b/boshch01.html,1.0
1026,1027,200603260MIN,https://www.basketball-reference.com/boxscores/pbp/200603260MIN.html,Minnesota Timberwolves,New York Knicks,MIN,NYK,K. Garnett,E. Curry,M. Banks,MIN,NYK,R. Davis,/players/d/davisri01.html,MIN,NYK,K. Garnett,/players/g/garneke01.html,E. Curry,/players/c/curryed01.html,1.0
1027,1028,200603260BOS,https://www.basketball-reference.com/boxscores/pbp/200603260BOS.html,Boston Celtics,Chicago Bulls,BOS,CHI,R. LaFrentz,M. Sweetney,P. Pierce,BOS,CHI,P. Pierce,/players/p/piercpa01.html,BOS,CHI,R. LaFrentz,/players/l/lafrera01.html,M. Sweetney,/players/s/sweetmi01.html,1.0
1028,1029,200603260HOU,https://www.basketball-reference.com/boxscores/pbp/200603260HOU.html,Houston Rockets,Cleveland Cavaliers,HOU,CLE,Y. Ming,Z. Ilgauskas,L. James,CLE,HOU,D. Gooden,/players/g/goodedr01.html,CLE,HOU,Z. Ilgauskas,/players/i/ilgauzy01.html,Y. Ming,/players/m/mingya01.html,1.0
1029,1030,200603260MEM,https://www.basketball-reference.com/boxscores/pbp/200603260MEM.html,Memphis Grizzlies,Charlotte Bobcats,MEM,CHA,P. Gasol,G. Wallace,P. Brezec,CHA,MEM,B. Knight,/players/k/knighbr01.html,CHA,MEM,G. Wallace,/players/w/wallage01.html,P. Gasol,/players/g/gasolpa01.html,1.0
1030,1031,200603260ORL,https://www.basketball-reference.com/boxscores/pbp/200603260ORL.html,Orlando Magic,Atlanta Hawks,ORL,ATL,D. Howard,J. Smith,H. Türkoğlu,ORL,ATL,H. Türkoğlu,/players/t/turkohe01.html,ORL,ATL,D. Howard,/players/h/howardw01.html,J. Smith,/players/s/smithjo03.html,1.0
1031,1032,200603260DET,https://www.basketball-reference.com/boxscores/pbp/200603260DET.html,Detroit Pistons,New Jersey Nets,DET,NJN,B. Wallace,J. Collins,R. Hamilton,NJN,DET,R. Jefferson,/players/j/jefferi01.html,DET,NJN,J. Collins,/players/c/collija04.html,B. Wallace,/players/w/wallabe01.html,0.0
1032,1033,200603260POR,https://www.basketball-reference.com/boxscores/pbp/200603260POR.html,Portland Trail Blazers,Los Angeles Clippers,POR,LAC,J. Przybilla,C. Kaman,C. Kaman,POR,LAC,Z. Randolph,/players/r/randoza01.html,LAC,POR,J. Przybilla,/players/p/przybjo01.html,C. Kaman,/players/k/kamanch01.html,0.0
1033,1034,200603260SAC,https://www.basketball-reference.com/boxscores/pbp/200603260SAC.html,Sacramento Kings,Golden State Warriors,SAC,GSW,B. Miller,A. Foyle,A. Foyle,SAC,GSW,M. Bibby,/players/b/bibbymi01.html,GSW,SAC,B. Miller,/players/m/millebr01.html,A. Foyle,/players/f/foylead01.html,0.0
1034,1035,200603260SEA,https://www.basketball-reference.com/boxscores/pbp/200603260SEA.html,Seattle SuperSonics,San Antonio Spurs,SEA,SAS,J. Petro,N. Mohammed,C. Wilcox,SAS,SEA,B. Bowen,/players/b/bowenbr01.html,SEA,SAS,N. Mohammed,/players/m/mohamna01.html,J. Petro,/players/p/petrojo01.html,0.0
1035,1036,200603260LAL,https://www.basketball-reference.com/boxscores/pbp/200603260LAL.html,Los Angeles Lakers,New Orleans/Oklahoma City Hornets,LAL,NOK,K. Brown,P. Brown,D. West,NOK,LAL,C. Paul,/players/p/paulch01.html,NOK,LAL,P. Brown,/players/b/brownpj01.html,K. Brown,/players/b/brownkw01.html,1.0
1036,1037,200603270MIA,https://www.basketball-reference.com/boxscores/pbp/200603270MIA.html,Miami Heat,Indiana Pacers,MIA,IND,S. O'Neal,J. O'Neal,J. O'Neal,IND,MIA,S. Pollard,/players/p/pollasc01.html,IND,MIA,J. O'Neal,/players/o/onealje01.html,S. O'Neal,/players/o/onealsh01.html,1.0
1037,1038,200603270NJN,https://www.basketball-reference.com/boxscores/pbp/200603270NJN.html,New Jersey Nets,Phoenix Suns,NJN,PHO,J. Collins,A. Stoudemire,N. Krstić,PHO,NJN,S. Nash,/players/n/nashst01.html,NJN,PHO,A. Stoudemire,/players/s/stoudam01.html,J. Collins,/players/c/collija04.html,0.0
1038,1039,200603270UTA,https://www.basketball-reference.com/boxscores/pbp/200603270UTA.html,Utah Jazz,New Orleans/Oklahoma City Hornets,UTA,NOK,M. Okur,P. Brown,A. Kirilenko,UTA,NOK,A. Kirilenko,/players/k/kirilan01.html,UTA,NOK,M. Okur,/players/o/okurme01.html,P. Brown,/players/b/brownpj01.html,1.0
1039,1040,200603270GSW,https://www.basketball-reference.com/boxscores/pbp/200603270GSW.html,Golden State Warriors,Washington Wizards,GSW,WAS,A. Foyle,E. Thomas,C. Butler,GSW,WAS,T. Murphy,/players/m/murphtr01.html,WAS,GSW,A. Foyle,/players/f/foylead01.html,E. Thomas,/players/t/thomaet01.html,0.0
1040,1041,200603280CHA,https://www.basketball-reference.com/boxscores/pbp/200603280CHA.html,Charlotte Bobcats,Atlanta Hawks,CHA,ATL,G. Wallace,J. Smith,J. Jones,ATL,CHA,Z. Pachulia,/players/p/pachuza01.html,CHA,ATL,J. Smith,/players/s/smithjo03.html,G. Wallace,/players/w/wallage01.html,0.0
1041,1042,200603280DET,https://www.basketball-reference.com/boxscores/pbp/200603280DET.html,Detroit Pistons,Dallas Mavericks,DET,DAL,B. Wallace,D. Diop,J. Stackhouse,DAL,DET,J. Terry,/players/t/terryja01.html,DAL,DET,D. Diop,/players/d/diopde01.html,B. Wallace,/players/w/wallabe01.html,1.0
1042,1043,200603280MEM,https://www.basketball-reference.com/boxscores/pbp/200603280MEM.html,Memphis Grizzlies,Seattle SuperSonics,MEM,SEA,P. Gasol,J. Petro,P. Gasol,MEM,SEA,L. Wright,/players/w/wrighlo02.html,MEM,SEA,P. Gasol,/players/g/gasolpa01.html,J. Petro,/players/p/petrojo01.html,1.0
1043,1044,200603280MIL,https://www.basketball-reference.com/boxscores/pbp/200603280MIL.html,Milwaukee Bucks,Phoenix Suns,MIL,PHO,J. Magloire,S. Marion,C. Bell,MIL,PHO,A. Bogut,/players/b/bogutan01.html,MIL,PHO,J. Magloire,/players/m/magloja01.html,S. Marion,/players/m/mariosh01.html,1.0
1044,1045,200603280CHI,https://www.basketball-reference.com/boxscores/pbp/200603280CHI.html,Chicago Bulls,Orlando Magic,CHI,ORL,M. Sweetney,D. Howard,M. Sweetney,CHI,ORL,L. Deng,/players/d/denglu01.html,CHI,ORL,M. Sweetney,/players/s/sweetmi01.html,D. Howard,/players/h/howardw01.html,1.0
1045,1046,200603280SAC,https://www.basketball-reference.com/boxscores/pbp/200603280SAC.html,Sacramento Kings,Washington Wizards,SAC,WAS,B. Miller,E. Thomas,M. Bibby,SAC,WAS,M. Bibby,/players/b/bibbymi01.html,SAC,WAS,B. Miller,/players/m/millebr01.html,E. Thomas,/players/t/thomaet01.html,1.0
1046,1047,200603280LAC,https://www.basketball-reference.com/boxscores/pbp/200603280LAC.html,Los Angeles Clippers,San Antonio Spurs,LAC,SAS,C. Kaman,N. Mohammed,M. Ginóbili,SAS,LAC,T. Duncan,/players/d/duncati01.html,SAS,LAC,N. Mohammed,/players/m/mohamna01.html,C. Kaman,/players/k/kamanch01.html,1.0
1047,1048,200603290ATL,https://www.basketball-reference.com/boxscores/pbp/200603290ATL.html,Atlanta Hawks,Indiana Pacers,ATL,IND,J. Smith,J. O'Neal,S. Jackson,ATL,IND,R. Ivey,/players/i/iveyro01.html,IND,ATL,J. Smith,/players/s/smithjo03.html,J. O'Neal,/players/o/onealje01.html,0.0
1048,1049,200603290CLE,https://www.basketball-reference.com/boxscores/pbp/200603290CLE.html,Cleveland Cavaliers,Dallas Mavericks,CLE,DAL,Z. Ilgauskas,D. Diop,D. Nowitzki,CLE,DAL,D. Gooden,/players/g/goodedr01.html,DAL,CLE,Z. Ilgauskas,/players/i/ilgauzy01.html,D. Diop,/players/d/diopde01.html,0.0
1049,1050,200603290TOR,https://www.basketball-reference.com/boxscores/pbp/200603290TOR.html,Toronto Raptors,Miami Heat,TOR,MIA,P. Sow,U. Haslem,M. James,TOR,MIA,E. Williams,/players/w/willier01.html,TOR,MIA,P. Sow,/players/s/sowpa01.html,U. Haslem,/players/h/hasleud01.html,1.0
1050,1051,200603290NJN,https://www.basketball-reference.com/boxscores/pbp/200603290NJN.html,New Jersey Nets,Memphis Grizzlies,NJN,MEM,J. Collins,P. Gasol,P. Gasol,MEM,NJN,L. Wright,/players/w/wrighlo02.html,MEM,NJN,P. Gasol,/players/g/gasolpa01.html,J. Collins,/players/c/collija04.html,1.0
1051,1052,200603290NYK,https://www.basketball-reference.com/boxscores/pbp/200603290NYK.html,New York Knicks,Boston Celtics,NYK,BOS,E. Curry,R. LaFrentz,S. Francis,NYK,BOS,J. Rose,/players/r/roseja01.html,NYK,BOS,E. Curry,/players/c/curryed01.html,R. LaFrentz,/players/l/lafrera01.html,1.0
1052,1053,200603290PHI,https://www.basketball-reference.com/boxscores/pbp/200603290PHI.html,Philadelphia 76ers,Detroit Pistons,PHI,DET,S. Hunter,B. Wallace,R. Hamilton,DET,PHI,R. Wallace,/players/w/wallara01.html,DET,PHI,B. Wallace,/players/w/wallabe01.html,S. Hunter,/players/h/huntest01.html,1.0
1053,1054,200603290MIN,https://www.basketball-reference.com/boxscores/pbp/200603290MIN.html,Minnesota Timberwolves,Orlando Magic,MIN,ORL,K. Garnett,D. Howard,K. Garnett,MIN,ORL,M. Banks,/players/b/banksma01.html,MIN,ORL,K. Garnett,/players/g/garneke01.html,D. Howard,/players/h/howardw01.html,1.0
1054,1055,200603290HOU,https://www.basketball-reference.com/boxscores/pbp/200603290HOU.html,Houston Rockets,Seattle SuperSonics,HOU,SEA,Yao Ming,Johan Petro,Rafer Alston,SEA,HOU,,,HOU,SEA,Johan Petro,/players/p/petrojo01.html,Yao Ming,/players/m/mingya01.html,0.0
1055,1056,200603290DEN,https://www.basketball-reference.com/boxscores/pbp/200603290DEN.html,Denver Nuggets,Utah Jazz,DEN,UTA,F. Elson,M. Okur,K. Martin,DEN,UTA,K. Martin,/players/m/martike01.html,DEN,UTA,F. Elson,/players/e/elsonfr01.html,M. Okur,/players/o/okurme01.html,1.0
1056,1057,200603290POR,https://www.basketball-reference.com/boxscores/pbp/200603290POR.html,Portland Trail Blazers,Sacramento Kings,POR,SAC,J. Przybilla,B. Miller,Z. Randolph,POR,SAC,Z. Randolph,/players/r/randoza01.html,POR,SAC,J. Przybilla,/players/p/przybjo01.html,B. Miller,/players/m/millebr01.html,1.0
1057,1058,200603290GSW,https://www.basketball-reference.com/boxscores/pbp/200603290GSW.html,Golden State Warriors,New Orleans/Oklahoma City Hornets,GSW,NOK,A. Foyle,M. Jackson,A. Foyle,GSW,NOK,D. Fisher,/players/f/fishede01.html,GSW,NOK,A. Foyle,/players/f/foylead01.html,M. Jackson,/players/j/jacksma02.html,1.0
1058,1059,200603300IND,https://www.basketball-reference.com/boxscores/pbp/200603300IND.html,Indiana Pacers,Phoenix Suns,IND,PHO,J. Foster,S. Marion,S. Marion,PHO,IND,S. Nash,/players/n/nashst01.html,PHO,IND,S. Marion,/players/m/mariosh01.html,J. Foster,/players/f/fosteje01.html,1.0
1059,1060,200603300LAL,https://www.basketball-reference.com/boxscores/pbp/200603300LAL.html,Los Angeles Lakers,San Antonio Spurs,LAL,SAS,K. Brown,N. Mohammed,K. Bryant,SAS,LAL,T. Parker,/players/p/parketo01.html,LAL,SAS,N. Mohammed,/players/m/mohamna01.html,K. Brown,/players/b/brownkw01.html,0.0
1060,1061,200603310ATL,https://www.basketball-reference.com/boxscores/pbp/200603310ATL.html,Atlanta Hawks,New Jersey Nets,ATL,NJN,J. Smith,N. Krstić,J. Smith,ATL,NJN,Z. Pachulia,/players/p/pachuza01.html,ATL,NJN,J. Smith,/players/s/smithjo03.html,N. Krstić,/players/k/krstine01.html,1.0
1061,1062,200603310ORL,https://www.basketball-reference.com/boxscores/pbp/200603310ORL.html,Orlando Magic,Dallas Mavericks,ORL,DAL,D. Howard,D. Diop,D. Howard,ORL,DAL,J. Nelson,/players/n/nelsoja01.html,ORL,DAL,D. Howard,/players/h/howardw01.html,D. Diop,/players/d/diopde01.html,1.0
1062,1063,200603310TOR,https://www.basketball-reference.com/boxscores/pbp/200603310TOR.html,Toronto Raptors,Phoenix Suns,TOR,PHO,P. Sow,S. Marion,J. Jones,PHO,TOR,B. Diaw,/players/d/diawbo01.html,PHO,TOR,S. Marion,/players/m/mariosh01.html,P. Sow,/players/s/sowpa01.html,1.0
1063,1064,200603310CHA,https://www.basketball-reference.com/boxscores/pbp/200603310CHA.html,Charlotte Bobcats,Chicago Bulls,CHA,CHI,G. Wallace,M. Sweetney,M. Sweetney,CHA,CHI,J. Jones,/players/j/jonesju01.html,CHI,CHA,G. Wallace,/players/w/wallage01.html,M. Sweetney,/players/s/sweetmi01.html,0.0
1064,1065,200603310NYK,https://www.basketball-reference.com/boxscores/pbp/200603310NYK.html,New York Knicks,Philadelphia 76ers,NYK,PHI,E. Curry,S. Dalembert,A. Iguodala,PHI,NYK,A. Iguodala,/players/i/iguodan01.html,PHI,NYK,S. Dalembert,/players/d/dalemsa01.html,E. Curry,/players/c/curryed01.html,1.0
1065,1066,200603310DET,https://www.basketball-reference.com/boxscores/pbp/200603310DET.html,Detroit Pistons,Milwaukee Bucks,DET,MIL,B. Wallace,J. Magloire,M. Redd,DET,MIL,T. Prince,/players/p/princta01.html,MIL,DET,B. Wallace,/players/w/wallabe01.html,J. Magloire,/players/m/magloja01.html,0.0
1066,1067,200603310NOK,https://www.basketball-reference.com/boxscores/pbp/200603310NOK.html,New Orleans/Oklahoma City Hornets,Memphis Grizzlies,NOK,MEM,A. Williams,P. Gasol,R. Butler,MEM,NOK,L. Wright,/players/w/wrighlo02.html,NOK,MEM,P. Gasol,/players/g/gasolpa01.html,A. Williams,/players/w/williaa01.html,0.0
1067,1068,200603310HOU,https://www.basketball-reference.com/boxscores/pbp/200603310HOU.html,Houston Rockets,Washington Wizards,HOU,WAS,Y. Ming,E. Thomas,A. Jamison,HOU,WAS,J. Howard,/players/h/howarju01.html,WAS,HOU,Y. Ming,/players/m/mingya01.html,E. Thomas,/players/t/thomaet01.html,0.0
1068,1069,200603310DEN,https://www.basketball-reference.com/boxscores/pbp/200603310DEN.html,Denver Nuggets,Minnesota Timberwolves,DEN,MIN,M. Camby,K. Garnett,R. Patterson,DEN,MIN,A. Miller,/players/m/millean02.html,DEN,MIN,M. Camby,/players/c/cambyma01.html,K. Garnett,/players/g/garneke01.html,1.0
1069,1070,200603310GSW,https://www.basketball-reference.com/boxscores/pbp/200603310GSW.html,Golden State Warriors,Sacramento Kings,GSW,SAC,A. Foyle,B. Miller,M. Bibby,SAC,GSW,M. Bibby,/players/b/bibbymi01.html,SAC,GSW,B. Miller,/players/m/millebr01.html,A. Foyle,/players/f/foylead01.html,1.0
